Name,Address,LinkedIn,Website,Email,Lawyers,Lawfields
K & K Rechtsanwälte Dr. Kreienberg & Kuntz,"Kanalstr. 1, 67655 Kaiserslautern",https://www.anwalt.de/rechtsanwaelte-k-k,http://www.rechtsanwaelte-k-k.de/,info@rechtsanwaelte-k-k.de,Dr. Eva Kreienberg; Felix Kuntz,Fachanwaltschaft Erbrecht •  • Arbeitsrecht • Zivilrecht • Zivilprozessrecht
Wawra und Gaibler Rechtsanwalts GmbH,"Maximilianstraße 51, 86150 Augsburg",https://www.linkedin.com/company/wawra-&-gaibler-rechtsanwalts-gmbh/,https://anwalt-verbraucherschutz.de/,office@anwalt-verbraucherschutz.de,Dr. Florian Gaibler; Dominik Wawra; Sandra Mader; Sebastian Agster; Nadja Zettler,Arbeitsrecht • Zivilrecht • Verkehrsrecht •  • Kaufrecht • Bankrecht & Kapitalmarktrecht
Kanzlei Frank,"An der Markthalle 6, 09111 Chemnitz",https://www.linkedin.com/company/alix-frank-rechtsanwälte,http://www.kanzleifrank.de/,info@kanzleifrank.de,Tino Ingwerth; Hermann Frank,Fachanwaltschaft Strafrecht • Familienrecht • Verkehrsrecht • Ordnungswidrigkeitenrecht • Arbeitsrecht • Mietrecht & Wohnungseigentumsrecht • Sozialrecht •
horak Rechtsanwälte Partnerschaft mbB,"Georgstr. 48, 30159 Hannover",https://de.linkedin.com/company/horak-rechtsanwälte-partnerschaft-mbb,http://www.bwlh.de/,horak@iprecht.de,Julia Ziegeler; Dipl.-Ing. Michael Horak LL.M.,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht •  • Wettbewerbsrecht • Patentrecht • Handelsrecht & Gesellschaftsrecht • Wirtschaftsrecht • Markenrecht • Vergaberecht • Internationales Recht • Allgemeines Vertragsrecht
Dr. Wallscheid & Drouven Rechtsanwälte Partnerschaft mbB / Fachanwälte,"Am Mittelhafen 10, 48155 Münster",https://de.linkedin.com/in/dr-oliver-wallscheid-ll-m-b07511192,https://www.muensteraner-rechtsanwaelte.de/,info@wd-recht.de,Timm Drouven; Dr. Oliver Wallscheid LL.M.,• Fachanwaltschaft Urheberrecht & Medienrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Markenrecht • Designrecht • Wettbewerbsrecht • Patentrecht •  • eBay & Recht
VON ALLWÖRDEN Rechtsanwälte,"Carl-Goerdeler-Weg 1, 21684 Stade",https://www.linkedin.com/company/va-ra,https://www.va-ra.com/,office@va-ra.com,Dr. Sebastian von Allwörden; Benjamin von Allwörden; Titus Wolf,Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Urheberrecht & Medienrecht • Steuerrecht • Insolvenzrecht & Sanierungsrecht •  • Wirtschaftsrecht • Markenrecht • Transportrecht & Speditionsrecht • Unternehmensrecht & Betriebsnachfolge • Allgemeines Vertragsrecht • Internationales Wirtschaftsrecht
Faust & Fronemann - Rechtsanwälte und Fachanwälte in Bürogemeinschaft,"Wermbachstraße 36-48, 63739 Aschaffenburg",https://de.linkedin.com/in/bernd-fronemann-m-m-5b160b244,https://www.jus-tax.de/,faust@jus-tax.de,Dirk Faust; Bernd Fronemann MM,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Familienrecht • Mediation • Verkehrsrecht • Strafrecht •  • Zivilrecht • Kaufrecht
TRENTMANN PartGmbB Rechtsanwälte,"Obernstr. 39-43, 28195 Bremen",https://de.linkedin.com/posts/trentmann-rechtsanwaelte_ein-ereignisreiches-jahr-geht-zu-ende-für-activity-7270444354849198081-3jAJ,http://www.trentmann.info/,info@trentmann.info,Katrin Piepho; Claudia Drews LL.M. Eur.; Tim Brinkmann,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Erbrecht • Wirtschaftsrecht • Grundstücksrecht & Immobilienrecht •  • Schulrecht • Vereinsrecht & Verbandsrecht • Beamtenrecht • Öffentliches Recht • Allgemeines Vertragsrecht • Gewerblicher Rechtsschutz • Urheberrecht & Medienrecht • Markenrecht • Wettbewerbsrecht
KBM Legal Bauer Sommer Partnerschaftsgesellschaft mbB Rechtsanwälte,"Hansaring 97, 50670 Köln",https://de.linkedin.com/in/william-bauer-14b57522,http://www.kbm-legal.com/,info@kbm-legal.com,Fachanwältin für Erbrecht Aline van Heesch; William Bauer; Götz Sommer LL.M.,Fachanwaltschaft Erbrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Urheberrecht & Medienrecht • Allgemeines Vertragsrecht • Wettbewerbsrecht • Zivilrecht • Zivilprozessrecht •  • Markenrecht • Transportrecht & Speditionsrecht • Arbeitsrecht • Designrecht
Vy – Brix Lange Verweyen Rechtsanwälte PartG mbB,"betahaus, Rudi-Dutschke-Straße 23, 10969 Berlin",https://www.linkedin.com/company/vylegal,https://vy-anwalt.de/,office@vy-anwalt.de,Dr. Malte Brix; Björn-Michael Lange; Dr. Urs Verweyen LL.M. (NYU),Fachanwaltschaft Verwaltungsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Arbeitsrecht • Urheberrecht & Medienrecht • Handelsrecht & Gesellschaftsrecht • Wettbewerbsrecht • Öffentliches Baurecht • Markenrecht • Allgemeines Vertragsrecht •  • Beamtenrecht •  • Schulrecht • Unternehmensrecht & Betriebsnachfolge • Kaufrecht • Versicherungsrecht • Baurecht & Architektenrecht • Designrecht • Medizinrecht • Vereinsrecht & Verbandsrecht
Posikow Kehren Rechtsanwälte Partnerschaft mbB,"Neuer Wall 75, 20354 Hamburg",https://www.linkedin.com/company/posikow-kehren-rechtsanwälte,https://www.posikow-kehren.de/,kontakt@posikow-kehren.de,Igor Posikow; Michael Kehren; Jaleesa A. Lienau,Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Allgemeines Vertragsrecht • Strafrecht • Kaufrecht • Zivilrecht •  • Arbeitsrecht
Dr. Roth & Kollegen Rechtsanwälte,"Saarstraße 35, 91207 Lauf an der Pegnitz",https://www.linkedin.com/company/dr-roth-&-kollegen-rechtsanw%C3%A4lte,https://www.drrosso.de/,nowag@drrosso.de,Andreas Nowag; Michael Dederich,Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht •  • Reiserecht • Zivilrecht • Werkvertragsrecht • Allgemeines Vertragsrecht • Handelsrecht & Gesellschaftsrecht • Maklerrecht
Rexus Rechtsanwaltsgesellschaft mbH,"Kolpingstr. 9, 73732 Esslingen am Neckar",https://de.linkedin.com/in/anna-o-orlowa-ll-m-2b173a126,https://rexus-recht.de/,orlowa@rexus-recht.de,Anna O. Orlowa LL.M.,Fachanwaltschaft Erbrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Strafrecht • Schadensersatzrecht & Schmerzensgeldrecht • Arbeitsrecht •  • Zivilrecht • Steuerrecht •
"AKH-H Aslanidis, Kress & Häcker-Hollmann","Freihofstraße 6, 73730 Esslingen am Neckar",https://www.linkedin.com/company/rechtsanwälte-aslanidis-kress-&-häcker-hollmann,https://akh-h.de/,a.frank@akh-h.de,Georgios Aslanidis; Christopher Kress; Marco Albrecht; Melanie Poch,Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Verkehrsrecht • Reiserecht • Schadensersatzrecht & Schmerzensgeldrecht • Versicherungsrecht •  • Handelsrecht & Gesellschaftsrecht • Grundstücksrecht & Immobilienrecht • Vereinsrecht & Verbandsrecht • Insolvenzrecht & Sanierungsrecht
Grawert PartmbB Rechtsanwälte,"Monbijouplatz 12, 10178 Berlin",https://www.linkedin.com/company/grawert-partmbb-rechtsanwälte-steuerberater,https://grawert.berlin/,schimmelpenning@grawert.berlin,Maximilian Bachmann; Kirsten Schimmelpenning; Lea Comans,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Familienrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Verwaltungsrecht •  •  • Grundstücksrecht & Immobilienrecht • Unterhaltsrecht • Schulrecht
Rieck & Partner Rechtsanwälte mbB,"Willy-Brandt-Straße 57, 20457 Hamburg",https://de.linkedin.com/company/rieck-&-partner-rechtsanwälte-mbb,https://www.rieck-partner.de/,info@rieck-partner.de,Dr. Lars Rieck; Oliver Eiben; Patricia Hauto LL.M.; Marc Buttler,Fachanwaltschaft Urheberrecht & Medienrecht • Fachanwaltschaft Gewerblicher Rechtsschutz • Arbeitsrecht • Markenrecht • Allgemeines Vertragsrecht • Vereinsrecht & Verbandsrecht • Verwaltungsrecht • Wettbewerbsrecht • Handelsrecht & Gesellschaftsrecht • Designrecht •
Rechtsanwälte Scharf und Wolter PartG mbB,"Fuhlsbüttler Str. 118, 22305 Hamburg",https://www.linkedin.com/company/rechtsanw%C3%A4lte-scharf-&-wolter,http://www.scharf-und-wolter.de/,mail@scharf-und-wolter.de,Elmar Böhm; Dr. Alexander Scharf; Jens Buchwald; Gernot Wolter,Fachanwaltschaft Strafrecht • Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Familienrecht • Unterhaltsrecht •
Dreher Lutz Rechtsanwälte,"Annastr. 14, 64285 Darmstadt",https://de.linkedin.com/in/martina-dreher-43bb5135,http://www.dreher-lutz.de/,m.dreher@dreher-lutz.de,Pia Lutz; Dr. Martina Dreher,Fachanwaltschaft Steuerrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Fachanwaltschaft Arbeitsrecht • Mietrecht & Wohnungseigentumsrecht • Wettbewerbsrecht •  • Zivilrecht • Allgemeines Vertragsrecht •  • Erbrecht • Markenrecht • Grundstücksrecht & Immobilienrecht
H+R Rechtsanwälte GbR,"Schlossstraße 58, 51429 Bergisch Gladbach",https://www.anwalt.de/hr-rechtsanwaelte-gbr,https://anwalt-recht.online/,info@anwalt-recht.online,Christoph Heck; Jens Reininghaus,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Gewerblicher Rechtsschutz •  • Mietrecht & Wohnungseigentumsrecht • Verkehrsrecht • Ordnungswidrigkeitenrecht • Wettbewerbsrecht • Markenrecht • Urheberrecht & Medienrecht • Designrecht •
Arbeitsrechtskanzlei dka Rechtsanwälte Fachanwälte,"Immanuelkirchstr. 3-4, 10405 Berlin",https://de.linkedin.com/company/dka-rechtsanw%C3%A4lte-fachanw%C3%A4lte,http://www.dka-kanzlei.de/,info@dka-kanzlei.de,Mechtild Kuby; Sebastian Baunack; Dr. Raphaël Callsen,Fachanwaltschaft Arbeitsrecht • Fachanwaltschaft Verwaltungsrecht • Beamtenrecht •  • Internationales Recht
KAPPUS & BOHNE Rechtsanwälte und Fachanwälte,"Schillerstr. 30-40, 60313 Frankfurt am Main",https://www.linkedin.com/company/kanzlei-kappus-bohne,http://www.kappus-fachanwaelte.de/,center@kappus-fachanwaelte.de,Jörg Bohne; Franka Mirbach; Pia A. Kappus; Michael Borik,Fachanwaltschaft Verkehrsrecht •  • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Ordnungswidrigkeitenrecht • Grundstücksrecht & Immobilienrecht
RENNER MORBACH Rechtsanwälte,"Hohenstaufenring 64, 50674 Köln",https://de.linkedin.com/in/stefan-morbach-4bab8996,http://www.renner-morbach.de/,renner@renner-morbach.de,Tim Christian Berger; Stefan Morbach; Burkhard Renner,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht •  • Strafrecht • Markenrecht • Designrecht • Wettbewerbsrecht
"Budlegal Rechtsanwälte, Ungarn, Budapest","Szirtes út 6/b, 1016 Budapest",https://de.linkedin.com/company/budlegal,https://www.bud-legal.hu/,office@bud-legal.hu,Jesszika Udvari MBA; Dr. Dóra Tuczai LL.M; Dr. Csongor Buzady,• Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Erbrecht • Baurecht & Architektenrecht • Grundstücksrecht & Immobilienrecht • Kaufrecht • Allgemeines Vertragsrecht • Unternehmensrecht & Betriebsnachfolge • Wirtschaftsrecht
Buchalik Brömmekamp Rechtsanwaltsgesellschaft mbH,"Prinzenallee 15, 40549 Düsseldorf",https://www.linkedin.com/company/buchalik-broemmekamp,https://www.buchalik-broemmekamp.de/,rechtsanwaelte@bbr-law.de,Hans G. Fritsche; Till Sallwey; Dr. Jasper Stahlschmidt; Jürgen Bödiger; Sascha Borowski; Michael Kothes; Philipp Wolters LL.M.; Mike Zerbst; Daniel Eckart,Fachanwaltschaft Insolvenzrecht & Sanierungsrecht •  • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft Sozialrecht • Zwangsvollstreckungsrecht • Handelsrecht & Gesellschaftsrecht • Zivilprozessrecht • Sozialversicherungsrecht • Schwerbehindertenrecht • Grundstücksrecht & Immobilienrecht • Kaufrecht • Wirtschaftsrecht • Zivilrecht
Schöll Schwarz Breitenbach Rechtsanwälte PartGmbB,"Ferdinand-Nebel-Straße 7, 56070 Koblenz",https://www.linkedin.com/company/ssbp-rechtsanw%C3%A4lte-&-fachanw%C3%A4lte,https://ssbp.de/,info@ssbp.de,Dr. Julian Christiansen; Kai Dumslaff; Guido Noviyanti,Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht •  • Fachanwaltschaft Steuerrecht • Insolvenzrecht & Sanierungsrecht • Wirtschaftsrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht • Unternehmensrecht & Betriebsnachfolge
Wagner Brandhoff Viertel Fachanwälte,"Rudolf-Breitscheid-Str. 11a, 04600 Altenburg",https://www.wbv-fachanwaelte.de/team/,http://www.wbv-fachanwaelte.de/,info@wbv-fachanwaelte.de,Sophie Viertel; Markus Viertel; Ralf Brandhoff,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht •  • Verkehrsrecht • Sozialrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht • Baurecht & Architektenrecht • Werkvertragsrecht • Forderungseinzug & Inkassorecht
Dr. Olsen Schewtschenko Rechtsanwälte für Arbeitsrecht Partnerschaft mbB,"Sonnenstr. 32, 80331 München",https://www.anwalt.de/dr-huber-dr-olsen-rechtsanwaelte-fuer-arbeitsrecht-part-mbb,http://www.huber-olsen.de/,olsen@huber-olsen.de,Nathalie Wertich; Dr. Dietmar Olsen; Alexander Schewtschenko,• Fachanwaltschaft Insolvenzrecht & Sanierungsrecht
Kanzlei Jannsen,"Hochofenstraße 1, 44263 Dortmund",https://www.linkedin.com/company/jansenpartner,http://www.kanzlei-jannsen.de/,info@kanzlei-jannsen.de,Sebastian Jannsen; Marc Schendzielarz,
rechtsinformer Rechtsanwälte - Pflug und Partner mbB,"Rheiner Landstraße 74, 49078 Osnabrück",https://www.linkedin.com/company/rechtsinformer-rechtsanwälte,http://www.rechtsinformer.de/,deuter@rechtsinformer.de,Thorben Deuter LL.M.; Timm Laue-Ogal; Elena Moormann,• Fachanwaltschaft Medizinrecht • Strafrecht • Ordnungswidrigkeitenrecht • Pflegerecht • Sozialversicherungsrecht • Versicherungsrecht • Schwerbehindertenrecht • Arzthaftungsrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht
Lamster & Partner Rechtsanwälte PartG mbB,"Kaiser-Joseph-Str. 269, 79098 Freiburg im Breisgau",https://www.linkedin.com/pub/dir/+/Lamster/de-0-Deutschland/,https://www.lamster-kanzlei.de/,info@lamster-kanzlei.de,David Vogel; Martin Lamster; Jan Kuhlicke; Philipp Porep; Elias Molitor,• Fachanwaltschaft Versicherungsrecht • Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Strafrecht • Verkehrsrecht • Wettbewerbsrecht • Allgemeines Vertragsrecht • Zivilrecht • Schadensersatzrecht & Schmerzensgeldrecht • Erbrecht • Urheberrecht & Medienrecht • Wirtschaftsrecht
"HFBP Rechtsanwälte und Notar Dr. Hahne, Fritz, Bechtler und Partner","Berliner Allee 14, 30175 Hannover",https://www.linkedin.com/company/hfbp,https://www.hfbp.de/,info@hfbp.de,Suejla Ajradini; Anika Isernhagen; Yadel Ulusoy,• Arzthaftungsrecht • Medizinrecht • Handelsrecht & Gesellschaftsrecht
SCHIRP & Partner Rechtsanwälte mbB,"Leipziger Platz 9, 10117 Berlin",https://www.linkedin.com/company/schirp-und-partner,https://schirp.com/,mail@schirp.com,Antje Radtke-Rieger; Anne Wenzelewski; Christian Winkhaus; Dr. Susanne Schmidt-Morsbach; Dr. Wolfgang Schirp,Fachanwaltschaft Steuerrecht •  • Fachanwaltschaft Bankrecht & Kapitalmarktrecht • Fachanwaltschaft Handelsrecht & Gesellschaftsrecht • Erbrecht • Grundstücksrecht & Immobilienrecht • Insolvenzrecht & Sanierungsrecht
BRÜLLMANN Rechtsanwälte,"Rotebühlplatz 1, 70178 Stuttgart",https://www.linkedin.com/company/brüllmann-rechtsanwälte,http://www.bruellmann.de/,info@bruellmann.de,Frederick M. Gisevius; Marcel Seifert; Hansjörg Looser,Schadensersatzrecht & Schmerzensgeldrecht •  • Bankrecht & Kapitalmarktrecht • Wirtschaftsrecht • Allgemeines Vertragsrecht • Erbrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Maklerrecht • Versicherungsrecht
SUCKERT & COLLEGEN RECHTSANWÄLTE MÜNCHEN,"Belgradstr. 9/III, 80796 München",https://suckert-collegen.de/,http://www.suckert-collegen.de/,mail@suckert-collegen.de,Monika Daschner; Hans R. Suckert,• Fachanwaltschaft Strafrecht • Fachanwaltschaft Verkehrsrecht • Ordnungswidrigkeitenrecht • Zivilrecht • Versicherungsrecht • Schadensersatzrecht & Schmerzensgeldrecht
H&P Prof. Dr. Holzhauser Rechtsanwaltsgesellschaft mbH,"Loschwitzer Str. 50, 01309 Dresden",https://de.linkedin.com/in/thomas-litzenburger-3a05b419b,http://www.holzhauser.de/,dresden@holzhauser.de,Prof. Dr. Guido Holzhauser; Horst Reinemann; Anne Glaser,• Fachanwaltschaft Medizinrecht • Reiserecht • Zwangsvollstreckungsrecht • Forderungseinzug & Inkassorecht • Zivilprozessrecht • Allgemeines Vertragsrecht • Handelsrecht & Gesellschaftsrecht • Wirtschaftsrecht • Arzthaftungsrecht • Sozialrecht • Baurecht & Architektenrecht • Markenrecht • Zivilrecht
Arens & Groll Rechtsanwälte und Notare,"Cloppenburger Str. 46, 26135 Oldenburg (Oldenburg)",https://de.linkedin.com/in/frank-f-k-06ab31124,http://www.ra-arens.de/,mail@ra-arens.de,Oliver Groll; Annika Arens LL.M.; Anne Eißing,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Verkehrsrecht •  • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht • Sozialversicherungsrecht • Zivilrecht • Erbrecht • Ordnungswidrigkeitenrecht • Strafrecht • Kaufrecht
Rechtsanwälte Zeilinger Rosenschon Fiebig Rößger - Advotas,"Dr.-Gessler-Straße 45, 93051 Regensburg",https://www.linkedin.com/jobs/view/büromitarbeiter-m-w-d-at-kanzlei-advotas-rechsanwälte-zeilinger-rößger-rosenschon-fiebig-3776278664,http://www.advotas.de/,kontakt@advotas.de,Veit Rößger; Alexander Rosenschon; Andreas Zeilinger,• Fachanwaltschaft Versicherungsrecht • Erbrecht • Mietrecht & Wohnungseigentumsrecht • Baurecht & Architektenrecht • Werkvertragsrecht • Grundstücksrecht & Immobilienrecht • Allgemeines Vertragsrecht • Verkehrsrecht • Ordnungswidrigkeitenrecht • Schadensersatzrecht & Schmerzensgeldrecht • Forderungseinzug & Inkassorecht • Zivilrecht • Strafrecht • Verwaltungsrecht • Bankrecht & Kapitalmarktrecht
Rechtsanwälte Luckhaus Reinold Hülsmann & Panzer,"Hofkamp 138, 42103 Wuppertal",https://www.anwalt.de/luckhaus-reinold-huelsmann-panzer,http://www.wupper-recht.de/,info@wupper-recht.de,Michael Reinold; Hendrik Hülsmann; Christoph Panzer,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Verkehrsrecht • Fachanwaltschaft Strafrecht •  • Schadensersatzrecht & Schmerzensgeldrecht • Ordnungswidrigkeitenrecht • Versicherungsrecht • Insolvenzrecht & Sanierungsrecht • Baurecht & Architektenrecht • Ausländerrecht & Asylrecht • Sozialrecht • Schiedsgerichtsbarkeit • Grundstücksrecht & Immobilienrecht • Forderungseinzug & Inkassorecht • Handelsrecht & Gesellschaftsrecht
Marquardt Rechtsanwälte,"Kurfürstendamm 183, 10707 Berlin",https://de.linkedin.com/in/dr-malte-marquardt-ll-m-338bb6164,http://www.ma-rechtsanwaelte.de/,marquardt@ma-rechtsanwaelte.de,Thomas Hagen LL.M. (Oec.); Dr. Malte Marquardt LL.M.; Dr. Ingo Brockhoff,Fachanwaltschaft Gewerblicher Rechtsschutz • Fachanwaltschaft Urheberrecht & Medienrecht • Markenrecht • Wettbewerbsrecht • Designrecht •  • Handelsrecht & Gesellschaftsrecht • Allgemeines Vertragsrecht • Zivilrecht • Wirtschaftsrecht • Internationales Recht
"Rechtsanwälte Garben, Schlüter, Schützler & Reiss","Hohenzollernring 103, 50672 Köln",https://de.linkedin.com/company/gssr-garben-schlüter-schützler-reiss,http://www.gssr.de/,info@gssr.de,Stefan Lamers; Dr. Nina Basakoglu; Jörg Garben; Jochen Hoffmann; Sven Schützler; Gerd Fest,• Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Fachanwaltschaft Baurecht & Architektenrecht • Fachanwaltschaft Steuerrecht • Fachanwaltschaft Verwaltungsrecht • Schulrecht • Öffentliches Baurecht • Unternehmensrecht & Betriebsnachfolge • Handelsrecht & Gesellschaftsrecht • Maklerrecht • Wirtschaftsrecht • Öffentliches Recht • Schiedsgerichtsbarkeit • Beamtenrecht • Grundstücksrecht & Immobilienrecht
Stein Rechtsanwälte Steuerberater,"Stammstraße 82, 50823 Köln",https://www.linkedin.com/company/stein-rechtsanwälte-steuerberater,https://www.energieundrecht.com/,sekretariat@energieundrecht.com,Amelie Kallies; Jasper Stein LL.M.; Dr. Alexander Kersten; Arne Fleßer,Fachanwaltschaft Steuerrecht •  • Umweltrecht • Handelsrecht & Gesellschaftsrecht • Zivilrecht • Allgemeines Vertragsrecht • Wirtschaftsrecht • Grundstücksrecht & Immobilienrecht • Schadensersatzrecht & Schmerzensgeldrecht • Unternehmensrecht & Betriebsnachfolge • Zivilprozessrecht
KRAUS GHENDLER RUVINSKIJ Anwaltskanzlei,"Bachemstraße 8, 50676 Köln",https://in.linkedin.com/company/kgr-anwaltskanzlei,http://www.anwalt-kg.de/,kontakt@anwalt-kg.de,Dr. Veaceslav Ghendler; Ilja Ruvinskij; Andre Kraus; Jan Glitsch,Fachanwaltschaft Insolvenzrecht & Sanierungsrecht • Fachanwaltschaft Bankrecht & Kapitalmarktrecht •  • Handelsrecht & Gesellschaftsrecht • Unternehmensrecht & Betriebsnachfolge • Versicherungsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Kaufrecht • Verkehrsrecht • Sozialrecht • Allgemeines Vertragsrecht
STAHL Rechtsanwälte & Steuerberater,"Bornheimer Str. 24, 53111 Bonn",https://de.linkedin.com/in/ulrich-stahl-96095884,https://www.slhk.de/,s.wetter@slhk.de,Svenja Wetter; Stephan Kröger; Klaus Hovemeyer,Fachanwaltschaft Baurecht & Architektenrecht •  • Mietrecht & Wohnungseigentumsrecht • Zivilrecht • Handelsrecht & Gesellschaftsrecht • Ordnungswidrigkeitenrecht • Schadensersatzrecht & Schmerzensgeldrecht • Erbrecht • Allgemeines Vertragsrecht • Gewerblicher Rechtsschutz • Wettbewerbsrecht • Verkehrsrecht
CCI-LEGAL,"Sophienstr. 1, 80333 München",https://www.linkedin.com/company/cci-legal,https://www.cci-legal.de/,kontakt@cci-legal.de,Moritz Hausmann; Teresa Karrer; Dr. Robert Jofer; Dr. Stefanie Lajtkep,Fachanwaltschaft Strafrecht •  • Ordnungswidrigkeitenrecht • Steuerrecht • Insolvenzrecht & Sanierungsrecht • Wirtschaftsrecht • Bankrecht & Kapitalmarktrecht
Artz & Partner Rechtsanwälte,"Nymphenburger Straße 137, 80636 München",https://de.linkedin.com/in/artz-claudius-98621286,http://www.artz-partner.de/,artz@artz-partner.de,Andreas Hauke; Claudius Artz; Christoph Alexander Hülso,Strafrecht •  • Mietrecht & Wohnungseigentumsrecht • Schadensersatzrecht & Schmerzensgeldrecht • Verkehrsrecht • Kaufrecht • Reiserecht • Allgemeines Vertragsrecht • Arzthaftungsrecht • Grundstücksrecht & Immobilienrecht • Versicherungsrecht • Zivilrecht • Bankrecht & Kapitalmarktrecht
JUR | URBAN Rechtsanwalts GmbH,"Robert Koch Platz 4, 10115 Berlin",https://www.linkedin.com/company/jur-urban-rechtsanwaltsgesellschaft-mbh,http://www.jur-law.de/,urban@jur-law.de,Julian Urban; Bilge von Bismarck; Ahmet Caglayan,Fachanwaltschaft Mietrecht & Wohnungseigentumsrecht • Grundstücksrecht & Immobilienrecht • Öffentliches Baurecht • Baurecht & Architektenrecht •  • Maklerrecht • Zivilrecht • Kaufrecht • Allgemeines Vertragsrecht • Gewerblicher Rechtsschutz • Handelsrecht & Gesellschaftsrecht • Wettbewerbsrecht
AfA Rechtsanwälte,"Pirckheimerstr. 68, 90408 Nürnberg",https://www.linkedin.com/company/afa-rechtsanwälte,http://www.afa-anwalt.de/,kanzlei@afa-anwalt.de,Annika Pilz; Christian Heinzelmann; Nadja Häfner-Beil; Marc-Oliver Schulze; Britta Göppert,• Schwerbehindertenrecht
Steigelmann Fischer Weidner Kanzlei für Arbeitsrecht,"Jahnstr. 6, 76133 Karlsruhe",https://www.anwalt.de/steigelmann-fischer-weidner,http://www.lsk-arbeitsrecht.de/,info-ka@lsk-partner.de,Luise Steigelmann; Markus Bondorf; Maëla Bieberstein; Stephan Weidner,
Rechtsanwaltsbüro Maly und Partner Fachanwälte für Arbeitsrecht,"Bremerhavener Straße 44, 28217 Bremen",https://www.linkedin.com/company/anwaltskanzlei-f%C3%BCr-arbeitnehmerrechte-maly-und-partner-fachanw%C3%A4lte-f%C3%BCr-arbeitsrecht-partnerschaftsge/,https://www.maly-partner.de/,post@maly-partner.de,Frank Ewald; Dr. Sabrina Traeger; Dirk Abraham; Nadja Alpers,
Rechtsanwälte Lowack & Angerer,"Friedrichstr. 17, 95444 Bayreuth",https://de.linkedin.com/company/lowack-&-angerer-rechtsanw%C3%A4lte-und-fachanw%C3%A4lte,http://www.lowack.de/,info@lowack.de,Gert Lowack; Andreas Angerer; Andreas Popp,Fachanwaltschaft Medizinrecht • Fachanwaltschaft Strafrecht • Fachanwaltschaft Verkehrsrecht •  • Forderungseinzug & Inkassorecht • Kaufrecht • Zivilrecht • Insolvenzrecht & Sanierungsrecht • Reiserecht • Mietrecht & Wohnungseigentumsrecht • Arzthaftungsrecht • Versicherungsrecht • Schadensersatzrecht & Schmerzensgeldrecht
